1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,1.024000000000000000e+03,4.096000000000000000e+03,1.638400000000000000e+04,6.553600000000000000e+04,2.621440000000000000e+05,1.048576000000000000e+06,4.194304000000000000e+06,1.677721600000000000e+07,6.710886400000000000e+07,2.684354560000000000e+08
2.441000000000000000e+03,3.433000000000000000e+03,2.005000000000000000e+03,6.890000000000000000e+03,8.051000000000000000e+03,5.858000000000000000e+03,8.945000000000000000e+03,2.762000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,9.606000000000000000e+03,5.107000000000000000e+03,4.486000000000000000e+03,3.294000000000000000e+03,8.895000000000000000e+03
1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,1.024000000000000000e+03,4.096000000000000000e+03,1.638400000000000000e+04,6.553600000000000000e+04,2.621440000000000000e+05,1.048576000000000000e+06,4.194304000000000000e+06,1.677721600000000000e+07,6.710886400000000000e+07,2.684354560000000000e+08
8.895000000000000000e+03,2.441000000000000000e+03,3.433000000000000000e+03,2.005000000000000000e+03,6.890000000000000000e+03,8.051000000000000000e+03,5.858000000000000000e+03,8.945000000000000000e+03,2.762000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,9.606000000000000000e+03,5.107000000000000000e+03,4.486000000000000000e+03,3.294000000000000000e+03
1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,1.024000000000000000e+03,4.096000000000000000e+03,1.638400000000000000e+04,6.553600000000000000e+04,2.621440000000000000e+05,1.048576000000000000e+06,4.194304000000000000e+06,1.677721600000000000e+07,6.710886400000000000e+07,2.684354560000000000e+08
3.294000000000000000e+03,8.895000000000000000e+03,2.441000000000000000e+03,3.433000000000000000e+03,2.005000000000000000e+03,6.890000000000000000e+03,8.051000000000000000e+03,5.858000000000000000e+03,8.945000000000000000e+03,2.762000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,9.606000000000000000e+03,5.107000000000000000e+03,4.486000000000000000e+03
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,2.560000000000000000e+02,5.120000000000000000e+02,1.024000000000000000e+03,2.048000000000000000e+03,4.096000000000000000e+03,8.192000000000000000e+03,1.638400000000000000e+04
4.486000000000000000e+03,3.294000000000000000e+03,8.895000000000000000e+03,2.441000000000000000e+03,3.433000000000000000e+03,2.005000000000000000e+03,6.890000000000000000e+03,8.051000000000000000e+03,5.858000000000000000e+03,8.945000000000000000e+03,2.762000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,9.606000000000000000e+03,5.107000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,2.700000000000000000e+01,8.100000000000000000e+01,2.430000000000000000e+02,7.290000000000000000e+02,2.187000000000000000e+03,6.561000000000000000e+03,1.968300000000000000e+04,5.904900000000000000e+04,1.771470000000000000e+05,5.314410000000000000e+05,1.594323000000000000e+06,4.782969000000000000e+06
5.107000000000000000e+03,4.486000000000000000e+03,3.294000000000000000e+03,8.895000000000000000e+03,2.441000000000000000e+03,3.433000000000000000e+03,2.005000000000000000e+03,6.890000000000000000e+03,8.051000000000000000e+03,5.858000000000000000e+03,8.945000000000000000e+03,2.762000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,9.606000000000000000e+03
